id,gid,x,y,v_x,v_y,radius,time
9,0,1.855266,-1.658662,-1.237135,0.169957,0.200000,5.950000
10,0,1.379679,0.280229,-1.201974,0.079383,0.200000,5.950000
11,0,8.317517,-0.437831,-1.264630,0.218576,0.200000,5.950000
12,0,7.378225,0.435901,-1.213890,-0.006864,0.200000,5.950000
13,0,2.248480,-0.345249,-1.205737,0.069203,0.200000,5.950000
14,0,-0.106622,-0.233898,-1.298512,0.120773,0.200000,5.950000
15,0,6.814145,1.086478,-1.337145,-0.062148,0.200000,5.950000
16,0,-1.033948,0.062383,-1.341667,0.111762,0.200000,5.950000
17,0,0.664719,0.794809,-1.297291,-0.015726,0.200000,5.950000
18,0,3.711845,-2.082970,-1.309733,-0.430613,0.200000,5.950000
19,0,0.352456,-1.192242,-1.317522,0.113212,0.200000,5.950000
20,1,5.754841,1.145711,-0.264469,-1.071215,0.200000,5.950000
22,1,3.844781,-1.397191,-0.336788,-0.947905,0.200000,5.950000
24,1,5.465444,-1.202448,-0.026093,-1.389025,0.200000,5.950000
26,1,6.310335,0.371284,-0.185016,-1.065475,0.200000,5.950000
27,1,4.560778,-3.245724,0.423884,-1.268073,0.200000,5.950000
28,1,3.707142,-2.649072,0.401462,-1.260111,0.200000,5.950000
29,1,5.573496,-6.292732,0.466577,-1.213401,0.200000,5.950000
30,1,6.870583,-2.792314,0.066341,-1.269924,0.200000,5.950000
32,1,4.676108,-0.543842,-0.097585,-0.824508,0.200000,5.950000
33,1,6.580345,-0.941906,-0.308289,-1.216757,0.200000,5.950000
34,1,5.332688,0.020608,0.090065,-1.176387,0.200000,5.950000
35,1,7.393113,-1.610306,-0.067969,-0.702281,0.200000,5.950000
36,1,6.122090,-2.019288,0.058186,-1.295049,0.200000,5.950000
37,1,7.575631,-3.328868,-0.030546,-1.405518,0.200000,5.950000
38,1,7.276120,-0.554543,-0.312556,-0.999985,0.200000,5.950000
39,1,6.935709,2.287623,0.072073,-1.187073,0.200000,5.950000
0,0,4.556014,-1.229221,-1.119203,0.074678,0.200000,6.000000
1,0,7.790634,-2.382312,-0.558297,-0.688624,0.200000,6.000000
2,0,1.074435,-0.989317,-1.267835,0.186427,0.200000,6.000000
3,0,-0.682717,-1.007477,-1.360433,0.126707,0.200000,6.000000
4,0,3.843279,-0.681843,-1.266007,0.071310,0.200000,6.000000
5,0,-1.962690,0.253945,-1.347767,-0.135627,0.200000,6.000000
6,0,8.435207,-1.784435,-0.647491,-0.032700,0.200000,6.000000
7,0,5.118994,-1.898094,-1.084423,-0.050644,0.200000,6.000000
8,0,8.043217,-1.002842,-0.537378,0.020003,0.200000,6.000000
9,0,1.793385,-1.650101,-1.237621,0.171233,0.200000,6.000000
10,0,1.319626,0.284228,-1.201060,0.079982,0.200000,6.000000
11,0,8.255644,-0.428402,-1.237453,0.188581,0.200000,6.000000
12,0,7.315927,0.435819,-1.245964,-0.001636,0.200000,6.000000
13,0,2.188262,-0.341734,-1.204377,0.070300,0.200000,6.000000
14,0,-0.171697,-0.227818,-1.301500,0.121592,0.200000,6.000000
15,0,6.747145,1.083251,-1.339984,-0.064545,0.200000,6.000000
16,0,-1.100894,0.068044,-1.338935,0.113226,0.200000,6.000000
17,0,0.599930,0.793945,-1.295797,-0.017285,0.200000,6.000000
18,0,3.646585,-2.100836,-1.305196,-0.357321,0.200000,6.000000
19,0,0.286586,-1.186519,-1.317408,0.114473,0.200000,6.000000
20,1,5.742071,1.091750,-0.255404,-1.079204,0.200000,6.000000
22,1,3.831864,-1.445949,-0.258345,-0.975164,0.200000,6.000000
24,1,5.462474,-1.272941,-0.059397,-1.409869,0.200000,6.000000
26,1,6.301636,0.318583,-0.173979,-1.054022,0.200000,6.000000
27,1,4.581983,-3.309344,0.424097,-1.272397,0.200000,6.000000
28,1,3.727443,-2.712058,0.406030,-1.259735,0.200000,6.000000
29,1,5.596826,-6.353402,0.466604,-1.213389,0.200000,6.000000
30,1,6.874209,-2.855747,0.072514,-1.268663,0.200000,6.000000
32,1,4.677579,-0.582088,0.029416,-0.764919,0.200000,6.000000
33,1,6.566607,-1.000262,-0.274760,-1.167120,0.200000,6.000000
34,1,5.334141,-0.040401,0.029048,-1.220187,0.200000,6.000000
35,1,7.391973,-1.650456,-0.022801,-0.802990,0.200000,6.000000
36,1,6.123367,-2.085812,0.025547,-1.330471,0.200000,6.000000
37,1,7.573903,-3.399110,-0.034559,-1.404855,0.200000,6.000000
38,1,7.242832,-0.607819,-0.665759,-1.065513,0.200000,6.000000
39,1,6.939700,2.228245,0.079823,-1.187551,0.200000,6.000000
0,0,4.499202,-1.225031,-1.136221,0.083796,0.200000,6.050000
1,0,7.760037,-2.419580,-0.611944,-0.745348,0.200000,6.050000
2,0,1.011028,-0.980026,-1.268137,0.185814,0.200000,6.050000
3,0,-0.750725,-1.001146,-1.360162,0.126622,0.200000,6.050000
4,0,3.779828,-0.678135,-1.269021,0.074173,0.200000,6.050000
5,0,-2.029817,0.247300,-1.342539,-0.132896,0.200000,6.050000
6,0,8.399166,-1.787255,-0.720807,-0.056395,0.200000,6.050000
7,0,5.063807,-1.899174,-1.103752,-0.021612,0.200000,6.050000
8,0,8.011972,-1.002558,-0.624888,0.005678,0.200000,6.050000
9,0,1.731489,-1.641485,-1.237916,0.172312,0.200000,6.050000
10,0,1.259615,0.288247,-1.200221,0.080386,0.200000,6.050000
11,0,8.194223,-0.419932,-1.228423,0.169404,0.200000,6.050000
12,0,7.253560,0.435195,-1.247324,-0.012483,0.200000,6.050000
13,0,2.128108,-0.338166,-1.203068,0.071343,0.200000,6.050000
14,0,-0.236814,-0.221699,-1.302340,0.122392,0.200000,6.050000
15,0,6.679415,1.080296,-1.354617,-0.059096,0.200000,6.050000
16,0,-1.168157,0.073518,-1.345255,0.109471,0.200000,6.050000
17,0,0.535201,0.793000,-1.294574,-0.018902,0.200000,6.050000
18,0,3.581535,-2.115381,-1.301002,-0.290896,0.200000,6.050000
19,0,0.220729,-1.180714,-1.317145,0.116087,0.200000,6.050000
20,1,5.729721,1.038303,-0.246995,-1.068946,0.200000,6.050000
22,1,3.822496,-1.495927,-0.187360,-0.999555,0.200000,6.050000
24,1,5.460819,-1.341904,-0.033102,-1.379260,0.200000,6.050000
26,1,6.296131,0.265700,-0.110106,-1.057660,0.200000,6.050000
27,1,4.603137,-3.373507,0.423089,-1.283257,0.200000,6.050000
28,1,3.747646,-2.775330,0.404062,-1.265441,0.200000,6.050000
29,1,5.620157,-6.414071,0.466630,-1.213378,0.200000,6.050000
30,1,6.878041,-2.918916,0.076646,-1.263374,0.200000,6.050000
32,1,4.673753,-0.623186,-0.076510,-0.821956,0.200000,6.050000
33,1,6.548311,-1.066111,-0.365922,-1.316983,0.200000,6.050000
34,1,5.336914,-0.100359,0.055464,-1.199172,0.200000,6.050000
35,1,7.392906,-1.687915,0.018654,-0.749179,0.200000,6.050000
36,1,6.125552,-2.151431,0.043701,-1.312382,0.200000,6.050000
37,1,7.571990,-3.469373,-0.038252,-1.405259,0.200000,6.050000
38,1,7.220044,-0.656694,-0.455751,-0.977503,0.200000,6.050000
39,1,6.944365,2.171624,0.093308,-1.132423,0.200000,6.050000
0,0,4.441626,-1.220429,-1.151531,0.092044,0.200000,6.100000
1,0,7.729569,-2.453462,-0.609367,-0.677657,0.200000,6.100000
2,0,0.947617,-0.970773,-1.268219,0.185064,0.200000,6.100000
3,0,-0.818690,-0.994818,-1.359307,0.126562,0.200000,6.100000
4,0,3.716241,-0.674296,-1.271733,0.076767,0.200000,6.100000
5,0,-2.097166,0.240450,-1.346978,-0.137009,0.200000,6.100000
6,0,8.362660,-1.789805,-0.730136,-0.050991,0.200000,6.100000
7,0,5.007750,-1.898941,-1.121122,0.004656,0.200000,6.100000
8,0,7.976001,-1.002393,-0.719420,0.003303,0.200000,6.100000
9,0,1.669587,-1.632823,-1.238053,0.173248,0.200000,6.100000
10,0,1.199635,0.292280,-1.199597,0.080649,0.200000,6.100000
11,0,8.133059,-0.412270,-1.223274,0.153237,0.200000,6.100000
12,0,7.190854,0.434285,-1.254136,-0.018197,0.200000,6.100000
13,0,2.068018,-0.334550,-1.201797,0.072321,0.200000,6.100000
14,0,-0.302078,-0.215521,-1.305273,0.123548,0.200000,6.100000
15,0,6.611454,1.077323,-1.359217,-0.059450,0.200000,6.100000
16,0,-1.235184,0.079132,-1.340531,0.112285,0.200000,6.100000
17,0,0.470542,0.791986,-1.293178,-0.020276,0.200000,6.100000
18,0,3.516679,-2.126916,-1.297123,-0.230692,0.200000,6.100000
19,0,0.154878,-1.174830,-1.317016,0.117689,0.200000,6.100000
20,1,5.717948,0.984370,-0.235474,-1.078664,0.200000,6.100000
22,1,3.816339,-1.546996,-0.123123,-1.021377,0.200000,6.100000
24,1,5.456103,-1.412678,-0.094322,-1.415473,0.200000,6.100000
26,1,6.289511,0.215064,-0.132394,-1.012725,0.200000,6.100000
27,1,4.624321,-3.437844,0.423683,-1.286734,0.200000,6.100000
28,1,3.768040,-2.838614,0.407871,-1.265673,0.200000,6.100000
29,1,5.643490,-6.474739,0.466653,-1.213368,0.200000,6.100000
30,1,6.882126,-2.982034,0.081693,-1.262353,0.200000,6.100000
32,1,4.671528,-0.667073,-0.044503,-0.877756,0.200000,6.100000
33,1,6.533192,-1.128746,-0.302370,-1.252685,0.200000,6.100000
34,1,5.337041,-0.160936,0.002542,-1.211536,0.200000,6.100000
35,1,7.393438,-1.728120,0.010650,-0.804116,0.200000,6.100000
36,1,6.128318,-2.216485,0.055324,-1.301081,0.200000,6.100000
37,1,7.569837,-3.539538,-0.043057,-1.403302,0.200000,6.100000
38,1,7.202360,-0.709179,-0.353689,-1.049690,0.200000,6.100000
39,1,6.949843,2.115770,0.109549,-1.117077,0.200000,6.100000
0,0,4.383361,-1.215453,-1.165305,0.099505,0.200000,6.150000
1,0,7.699180,-2.486677,-0.607770,-0.664289,0.200000,6.150000
2,0,0.884204,-0.961567,-1.268256,0.184135,0.200000,6.150000
3,0,-0.886642,-0.988486,-1.359034,0.126641,0.200000,6.150000
4,0,3.652533,-0.670341,-1.274172,0.079117,0.200000,6.150000
5,0,-2.164258,0.233748,-1.341837,-0.134039,0.200000,6.150000
6,0,8.325883,-1.791889,-0.735538,-0.041695,0.200000,6.150000
7,0,4.950914,-1.897520,-1.136731,0.028425,0.200000,6.150000
8,0,7.936893,-1.001057,-0.782178,0.026730,0.200000,6.150000
9,0,1.607685,-1.624120,-1.238030,0.174043,0.200000,6.150000
10,0,1.139684,0.296317,-1.199009,0.080748,0.200000,6.150000
11,0,8.071944,-0.405279,-1.222313,0.139833,0.200000,6.150000
12,0,7.127984,0.433072,-1.257387,-0.024257,0.200000,6.150000
13,0,2.007989,-0.330887,-1.200585,0.073262,0.200000,6.150000
14,0,-0.367356,-0.209300,-1.305573,0.124425,0.200000,6.150000
15,0,6.543326,1.074318,-1.362562,-0.060104,0.200000,6.150000
16,0,-1.302554,0.084549,-1.347408,0.108340,0.200000,6.150000
17,0,0.405940,0.790896,-1.292034,-0.021789,0.200000,6.150000
18,0,3.452002,-2.135722,-1.293537,-0.176125,0.200000,6.150000
19,0,0.089041,-1.168848,-1.316741,0.119630,0.200000,6.150000
20,1,5.706117,0.930129,-0.236606,-1.084817,0.200000,6.150000
22,1,3.813090,-1.599040,-0.064991,-1.040897,0.200000,6.150000
24,1,5.452143,-1.483164,-0.079188,-1.409717,0.200000,6.150000
26,1,6.282073,0.163232,-0.148761,-1.036645,0.200000,6.150000
27,1,4.645574,-3.502186,0.425055,-1.286834,0.200000,6.150000
28,1,3.788584,-2.902276,0.410879,-1.273238,0.200000,6.150000
29,1,5.666824,-6.535407,0.466674,-1.213358,0.200000,6.150000
30,1,6.886397,-3.045051,0.085425,-1.260349,0.200000,6.150000
32,1,4.667761,-0.712996,-0.075336,-0.918442,0.200000,6.150000
33,1,6.518028,-1.189184,-0.303276,-1.208778,0.200000,6.150000
34,1,5.339475,-0.221035,0.048680,-1.201967,0.200000,6.150000
35,1,7.393609,-1.770798,0.003409,-0.853558,0.200000,6.150000
36,1,6.131253,-2.280988,0.058693,-1.290061,0.200000,6.150000
37,1,7.567469,-3.609681,-0.047359,-1.402846,0.200000,6.150000
38,1,7.187807,-0.761852,-0.291064,-1.053472,0.200000,6.150000
39,1,6.954799,2.059002,0.099132,-1.135368,0.200000,6.150000
0,0,4.324424,-1.210068,-1.178729,0.107709,0.200000,6.200000
1,0,7.668528,-2.519619,-0.613033,-0.658835,0.200000,6.200000
2,0,0.820799,-0.952412,-1.268094,0.183088,0.200000,6.200000
3,0,-0.954546,-0.982145,-1.358092,0.126827,0.200000,6.200000
4,0,3.588714,-0.666278,-1.276367,0.081247,0.200000,6.200000
5,0,-2.231467,0.226903,-1.344187,-0.136887,0.200000,6.200000
6,0,8.294357,-1.790997,-0.630513,0.017836,0.200000,6.200000
7,0,4.893428,-1.895096,-1.149726,0.048478,0.200000,6.200000
8,0,7.895214,-0.999352,-0.833573,0.034086,0.200000,6.200000
9,0,1.545792,-1.615384,-1.237868,0.174731,0.200000,6.200000
10,0,1.079754,0.300354,-1.198598,0.080737,0.200000,6.200000
11,0,8.010793,-0.398872,-1.223003,0.128135,0.200000,6.200000
12,0,7.064966,0.431608,-1.260366,-0.029283,0.200000,6.200000
13,0,1.948019,-0.327180,-1.199407,0.074155,0.200000,6.200000
14,0,-0.432782,-0.203014,-1.308513,0.125714,0.200000,6.200000
15,0,6.475127,1.071239,-1.363962,-0.061586,0.200000,6.200000
16,0,-1.369806,0.090041,-1.345039,0.109846,0.200000,6.200000
17,0,0.341408,0.789744,-1.290646,-0.023053,0.200000,6.200000
18,0,3.387491,-2.142055,-1.290222,-0.126664,0.200000,6.200000
19,0,0.023212,-1.162777,-1.316584,0.121432,0.200000,6.200000
20,1,5.694120,0.875423,-0.239946,-1.094114,0.200000,6.200000
22,1,3.812471,-1.651958,-0.012382,-1.058355,0.200000,6.200000
24,1,5.449391,-1.553180,-0.055054,-1.400335,0.200000,6.200000
26,1,6.274494,0.111036,-0.151590,-1.043923,0.200000,6.200000
27,1,4.666946,-3.566471,0.427431,-1.285716,0.200000,6.200000
28,1,3.809264,-2.966144,0.413598,-1.277366,0.200000,6.200000
29,1,5.690158,-6.596075,0.466693,-1.213350,0.200000,6.200000
30,1,6.890790,-3.107958,0.087866,-1.258140,0.200000,6.200000
32,1,4.665844,-0.760839,-0.038343,-0.956868,0.200000,6.200000
33,1,6.502431,-1.248408,-0.311940,-1.184463,0.200000,6.200000
34,1,5.340190,-0.280780,0.014291,-1.194905,0.200000,6.200000
35,1,7.393451,-1.815701,-0.003143,-0.898053,0.200000,6.200000
36,1,6.134385,-2.345143,0.062642,-1.283093,0.200000,6.200000
37,1,7.564895,-3.679782,-0.051485,-1.402024,0.200000,6.200000
38,1,7.170626,-0.816100,-0.343610,-1.084960,0.200000,6.200000
39,1,6.959284,2.001410,0.089706,-1.151831,0.200000,6.200000
0,0,4.264778,-1.204174,-1.192926,0.117873,0.200000,6.250000
1,0,7.634430,-2.562691,-0.681961,-0.861457,0.200000,6.250000
2,0,0.757403,-0.943318,-1.267922,0.181881,0.200000,6.250000
3,0,-1.022428,-0.975797,-1.357642,0.126956,0.200000,6.250000
4,0,3.524797,-0.662119,-1.278341,0.083177,0.200000,6.250000
5,0,-2.298434,0.220212,-1.339334,-0.133817,0.200000,6.250000
6,0,8.258756,-1.790410,-0.712029,0.011748,0.200000,6.250000
7,0,4.835464,-1.891902,-1.159281,0.063883,0.200000,6.250000
8,0,7.851223,-0.997316,-0.879827,0.040722,0.200000,6.250000
9,0,1.483914,-1.606618,-1.237562,0.175308,0.200000,6.250000
10,0,1.019846,0.304383,-1.198163,0.080589,0.200000,6.250000
11,0,7.949561,-0.392981,-1.224656,0.117808,0.200000,6.250000
12,0,7.001834,0.429919,-1.262637,-0.033771,0.200000,6.250000
13,0,1.888105,-0.323428,-1.198279,0.075024,0.200000,6.250000
14,0,-0.498251,-0.196663,-1.309386,0.127030,0.200000,6.250000
15,0,6.406898,1.068076,-1.364597,-0.063244,0.200000,6.250000
16,0,-1.437374,0.095325,-1.351356,0.105673,0.200000,6.250000
17,0,0.276929,0.788517,-1.289588,-0.024545,0.200000,6.250000
18,0,3.323133,-2.146147,-1.287157,-0.081830,0.200000,6.250000
19,0,-0.042602,-1.156598,-1.316280,0.123576,0.200000,6.250000
20,1,5.681912,0.820228,-0.244172,-1.103897,0.200000,6.250000
22,1,3.814232,-1.705657,0.035228,-1.073967,0.200000,6.250000
24,1,5.447890,-1.622837,-0.030017,-1.393136,0.200000,6.250000
26,1,6.269168,0.058727,-0.106515,-1.046175,0.200000,6.250000
27,1,4.688411,-3.630718,0.429313,-1.284940,0.200000,6.250000
28,1,3.830068,-3.030064,0.416092,-1.278401,0.200000,6.250000
29,1,5.713494,-6.656742,0.466711,-1.213342,0.200000,6.250000
30,1,6.895310,-3.170794,0.090394,-1.256724,0.200000,6.250000
32,1,4.662626,-0.810341,-0.064363,-0.990050,0.200000,6.250000
33,1,6.485450,-1.307799,-0.339638,-1.187837,0.200000,6.250000
34,1,5.341933,-0.339668,0.034867,-1.177764,0.200000,6.250000
35,1,7.396699,-1.852874,0.064960,-0.743467,0.200000,6.250000
36,1,6.137709,-2.408998,0.066478,-1.277111,0.200000,6.250000
37,1,7.562143,-3.749816,-0.055051,-1.400683,0.200000,6.250000
38,1,7.157544,-0.868727,-0.261640,-1.052545,0.200000,6.250000
39,1,6.964130,1.944161,0.096907,-1.144985,0.200000,6.250000
0,0,4.204701,-1.197904,-1.201531,0.125397,0.200000,6.300000
1,0,7.605577,-2.598965,-0.577063,-0.725471,0.200000,6.300000
2,0,0.694025,-0.934289,-1.267569,0.180573,0.200000,6.300000
3,0,-1.090258,-0.969444,-1.356587,0.127066,0.200000,6.300000
4,0,3.460573,-0.657787,-1.284491,0.086652,0.200000,6.300000
5,0,-2.365633,0.213304,-1.343981,-0.138164,0.200000,6.300000
6,0,8.222420,-1.788052,-0.726714,0.047158,0.200000,6.300000
7,0,4.777081,-1.888014,-1.167655,0.077769,0.200000,6.300000
8,0,7.805150,-0.994981,-0.921454,0.046708,0.200000,6.300000
9,0,1.422057,-1.597828,-1.237135,0.175803,0.200000,6.300000
10,0,0.959951,0.308402,-1.197913,0.080365,0.200000,6.300000
11,0,7.888226,-0.387552,-1.226699,0.108579,0.200000,6.300000
12,0,6.938605,0.428033,-1.264574,-0.037716,0.200000,6.300000
13,0,1.828246,-0.319636,-1.197169,0.075853,0.200000,6.300000
14,0,-0.563868,-0.190231,-1.312341,0.128645,0.200000,6.300000
15,0,6.338662,1.064828,-1.364719,-0.064979,0.200000,6.300000
16,0,-1.504717,0.100761,-1.346860,0.108726,0.200000,6.300000
17,0,0.212514,0.787220,-1.288297,-0.025928,0.200000,6.300000
18,0,3.258917,-2.148206,-1.284324,-0.041188,0.200000,6.300000
19,0,-0.108407,-1.150312,-1.316101,0.125719,0.200000,6.300000
20,1,5.669925,0.764130,-0.239723,-1.121965,0.200000,6.300000
22,1,3.817938,-1.760041,0.074122,-1.087699,0.200000,6.300000
24,1,5.444510,-1.693515,-0.067607,-1.413550,0.200000,6.300000
26,1,6.263195,0.005862,-0.119455,-1.057298,0.200000,6.300000
27,1,4.709927,-3.694928,0.430322,-1.284197,0.200000,6.300000
28,1,3.850982,-3.093947,0.418268,-1.277653,0.200000,6.300000
29,1,5.736830,-6.717408,0.466728,-1.213335,0.200000,6.300000
30,1,6.899946,-3.233566,0.092727,-1.255444,0.200000,6.300000
32,1,4.660244,-0.861134,-0.047639,-1.015843,0.200000,6.300000
33,1,6.469766,-1.364694,-0.313662,-1.137895,0.200000,6.300000
34,1,5.344023,-0.398889,0.041795,-1.184417,0.200000,6.300000
35,1,7.399307,-1.892823,0.052141,-0.798967,0.200000,6.300000
36,1,6.137272,-2.475792,-0.008730,-1.335873,0.200000,6.300000
37,1,7.559247,-3.819787,-0.057904,-1.399427,0.200000,6.300000
38,1,7.146880,-0.923386,-0.213274,-1.093167,0.200000,6.300000
39,1,6.968510,1.886137,0.087607,-1.160486,0.200000,6.300000
0,0,4.144240,-1.191254,-1.209234,0.133014,0.200000,6.350000
1,0,7.575303,-2.634214,-0.605487,-0.704985,0.200000,6.350000
2,0,0.630665,-0.925334,-1.267189,0.179114,0.200000,6.350000
3,0,-1.158065,-0.963075,-1.356142,0.127367,0.200000,6.350000
4,0,3.396016,-0.653278,-1.291142,0.090181,0.200000,6.350000
5,0,-2.432591,0.206562,-1.339159,-0.134839,0.200000,6.350000
6,0,8.183276,-1.785059,-0.782870,0.059864,0.200000,6.350000
7,0,4.718376,-1.883556,-1.174098,0.089142,0.200000,6.350000
8,0,7.757204,-0.992375,-0.958918,0.052108,0.200000,6.350000
9,0,1.360228,-1.589018,-1.236582,0.176210,0.200000,6.350000
10,0,0.900070,0.312403,-1.197619,0.080032,0.200000,6.350000
11,0,7.826782,-0.382538,-1.228875,0.100287,0.200000,6.350000
12,0,6.875294,0.425973,-1.266233,-0.041219,0.200000,6.350000
13,0,1.768441,-0.315802,-1.196102,0.076674,0.200000,6.350000
14,0,-0.629501,-0.183728,-1.312659,0.130043,0.200000,6.350000
15,0,6.270433,1.061494,-1.364574,-0.066678,0.200000,6.350000
16,0,-1.572406,0.105977,-1.353794,0.104325,0.200000,6.350000
17,0,0.148147,0.785842,-1.287334,-0.027573,0.200000,6.350000
18,0,3.194832,-2.148423,-1.281705,-0.004344,0.200000,6.350000
19,0,-0.174196,-1.143902,-1.315774,0.128203,0.200000,6.350000
20,1,5.658067,0.707254,-0.237166,-1.137518,0.200000,6.350000
22,1,3.823527,-1.815067,0.111765,-1.100511,0.200000,6.350000
24,1,5.442197,-1.762340,-0.046243,-1.376504,0.200000,6.350000
26,1,6.259305,-0.046908,-0.077800,-1.055397,0.200000,6.350000
27,1,4.731455,-3.759672,0.430549,-1.294887,0.200000,6.350000
28,1,3.871480,-3.158242,0.409970,-1.285894,0.200000,6.350000
29,1,5.760167,-6.778075,0.466743,-1.213329,0.200000,6.350000
30,1,6.904399,-3.296052,0.089058,-1.249703,0.200000,6.350000
32,1,4.658192,-0.913098,-0.041049,-1.039294,0.200000,6.350000
33,1,6.454338,-1.422288,-0.308569,-1.151886,0.200000,6.350000
34,1,5.345886,-0.457335,0.037261,-1.168931,0.200000,6.350000
35,1,7.401333,-1.935268,0.040532,-0.848913,0.200000,6.350000
36,1,6.138798,-2.541865,0.030505,-1.321472,0.200000,6.350000
37,1,7.556237,-3.889684,-0.060212,-1.397932,0.200000,6.350000
38,1,7.138629,-0.977874,-0.165035,-1.089774,0.200000,6.350000
39,1,6.972470,1.827415,0.079191,-1.174437,0.200000,6.350000
0,0,4.083443,-1.184249,-1.215930,0.140086,0.200000,6.400000
1,0,7.545145,-2.667617,-0.603162,-0.668062,0.200000,6.400000
2,0,0.567334,-0.916456,-1.266634,0.177559,0.200000,6.400000
3,0,-1.225815,-0.956688,-1.354992,0.127745,0.200000,6.400000
4,0,3.331128,-0.648601,-1.297754,0.093525,0.200000,6.400000
5,0,-2.499675,0.199674,-1.341678,-0.137772,0.200000,6.400000
6,0,8.154631,-1.778696,-0.572910,0.127254,0.200000,6.400000
7,0,4.659402,-1.878601,-1.179486,0.099107,0.200000,6.400000
8,0,7.714081,-0.986987,-0.862469,0.107767,0.200000,6.400000
9,0,1.298432,-1.580190,-1.235915,0.176549,0.200000,6.400000
10,0,0.840195,0.316385,-1.197500,0.079646,0.200000,6.400000
11,0,7.765230,-0.377898,-1.231038,0.092808,0.200000,6.400000
12,0,6.811909,0.423756,-1.267689,-0.044328,0.200000,6.400000
13,0,1.708689,-0.311929,-1.195047,0.077467,0.200000,6.400000
14,0,-0.695286,-0.177140,-1.315699,0.131773,0.200000,6.400000
15,0,6.202219,1.058078,-1.364272,-0.068304,0.200000,6.400000
16,0,-1.639989,0.111272,-1.351655,0.105895,0.200000,6.400000
17,0,0.083845,0.784389,-1.286033,-0.029057,0.200000,6.400000
18,0,3.130867,-2.146970,-1.279285,0.029058,0.200000,6.400000
19,0,-0.239974,-1.137374,-1.315553,0.130565,0.200000,6.400000
20,1,5.646400,0.649643,-0.233344,-1.152235,0.200000,6.400000
22,1,3.830596,-1.870841,0.141382,-1.115482,0.200000,6.400000
24,1,5.441141,-1.830142,-0.021120,-1.356042,0.200000,6.400000
26,1,6.247273,-0.103201,-0.240640,-1.125867,0.200000,6.400000
27,1,4.752854,-3.824502,0.427978,-1.296587,0.200000,6.400000
28,1,3.892059,-3.222491,0.411576,-1.284993,0.200000,6.400000
29,1,5.783505,-6.838741,0.466756,-1.213323,0.200000,6.400000
30,1,6.909048,-3.358693,0.092965,-1.252824,0.200000,6.400000
32,1,4.656118,-0.966102,-0.041466,-1.060079,0.200000,6.400000
33,1,6.438705,-1.479857,-0.312655,-1.151375,0.200000,6.400000
34,1,5.348423,-0.514815,0.050735,-1.149598,0.200000,6.400000
35,1,7.404654,-1.981094,0.066426,-0.916506,0.200000,6.400000
36,1,6.141120,-2.607260,0.046441,-1.307892,0.200000,6.400000
37,1,7.553139,-3.959291,-0.061963,-1.392146,0.200000,6.400000
38,1,7.119881,-1.034434,-0.374943,-1.131193,0.200000,6.400000
39,1,6.976048,1.768065,0.071574,-1.186993,0.200000,6.400000
0,0,4.022346,-1.176919,-1.221942,0.146616,0.200000,6.450000
1,0,7.515662,-2.702808,-0.589659,-0.703803,0.200000,6.450000
2,0,0.504030,-0.907663,-1.266078,0.175858,0.200000,6.450000
3,0,-1.293532,-0.950284,-1.354348,0.128074,0.200000,6.450000
4,0,3.265932,-0.643775,-1.303924,0.096525,0.200000,6.450000
5,0,-2.566530,0.192956,-1.337097,-0.134344,0.200000,6.450000
6,0,8.121939,-1.774336,-0.653845,0.087214,0.200000,6.450000
7,0,4.600196,-1.873200,-1.184113,0.108020,0.200000,6.450000
8,0,7.668789,-0.981635,-0.905832,0.107052,0.200000,6.450000
9,0,1.236676,-1.571350,-1.235124,0.176811,0.200000,6.450000
10,0,0.780331,0.320344,-1.197280,0.079163,0.200000,6.450000
11,0,7.703574,-0.373595,-1.233116,0.086049,0.200000,6.450000
12,0,6.748460,0.421402,-1.268981,-0.047091,0.200000,6.450000
13,0,1.648987,-0.308015,-1.194031,0.078264,0.200000,6.450000
14,0,-0.761117,-0.170459,-1.316616,0.133611,0.200000,6.450000
15,0,6.134025,1.054587,-1.363885,-0.069838,0.200000,6.450000
16,0,-1.707893,0.116336,-1.358078,0.101266,0.200000,6.450000
17,0,0.019586,0.782845,-1.285180,-0.030873,0.200000,6.450000
18,0,3.067015,-2.144003,-1.277048,0.059342,0.200000,6.450000
19,0,-0.305733,-1.130710,-1.315180,0.133283,0.200000,6.450000
20,1,5.633939,0.592508,-0.249210,-1.142687,0.200000,6.450000
22,1,3.838870,-1.927486,0.165479,-1.132890,0.200000,6.450000
24,1,5.440753,-1.898558,-0.007769,-1.368313,0.200000,6.450000
26,1,6.241556,-0.156979,-0.114340,-1.075563,0.200000,6.450000
27,1,4.774125,-3.889214,0.425422,-1.294247,0.200000,6.450000
28,1,3.912778,-3.286468,0.414379,-1.279536,0.200000,6.450000
29,1,5.806844,-6.899407,0.466769,-1.213317,0.200000,6.450000
30,1,6.913842,-3.421218,0.095882,-1.250501,0.200000,6.450000
32,1,4.654111,-1.019907,-0.040154,-1.076093,0.200000,6.450000
33,1,6.420565,-1.538033,-0.362805,-1.163514,0.200000,6.450000
34,1,5.347143,-0.573043,-0.025587,-1.164561,0.200000,6.450000
35,1,7.407316,-2.028828,0.053232,-0.954690,0.200000,6.450000
36,1,6.144129,-2.672263,0.060184,-1.300064,0.200000,6.450000
37,1,7.550030,-4.028949,-0.062167,-1.393154,0.200000,6.450000
