id,gid,x,y,v_x,v_y,radius,time
1,1,4.005096,4.020537,-0.755332,-0.714615,0.500000,2.500000
2,2,0.000773,5.199754,0.000375,-1.357398,0.500000,2.500000
3,3,-3.736645,3.737098,0.930805,-0.930585,0.500000,2.500000
4,4,-5.575739,0.000573,1.175142,0.000278,0.500000,2.500000
5,5,-3.755327,-3.744389,0.845076,0.814223,0.500000,2.500000
6,6,0.032672,-5.193826,0.049055,1.309804,0.500000,2.500000
7,7,3.989747,-3.988766,-0.735538,0.728910,0.500000,2.500000
0,0,5.281762,0.007782,-1.183592,0.010865,0.500000,2.550000
1,1,3.967383,3.985120,-0.754252,-0.708349,0.500000,2.550000
2,2,0.000792,5.131849,0.000375,-1.358101,0.500000,2.550000
3,3,-3.690081,3.690545,0.931287,-0.931067,0.500000,2.550000
4,4,-5.516952,0.000587,1.175751,0.000278,0.500000,2.550000
5,5,-3.713698,-3.704587,0.832585,0.796029,0.500000,2.550000
6,6,0.035354,-5.128660,0.053632,1.303309,0.500000,2.550000
7,7,3.953267,-3.952626,-0.729591,0.722792,0.500000,2.550000
0,0,5.223457,0.008374,-1.166099,0.011837,0.500000,2.600000
1,1,3.929757,3.950140,-0.752523,-0.699595,0.500000,2.600000
2,2,0.002185,5.065078,0.027855,-1.335419,0.500000,2.600000
3,3,-3.643495,3.643970,0.931721,-0.931501,0.500000,2.600000
4,4,-5.458137,0.000601,1.176299,0.000278,0.500000,2.600000
5,5,-3.672667,-3.665693,0.820607,0.777880,0.500000,2.600000
6,6,0.038152,-5.063900,0.055965,1.295214,0.500000,2.600000
7,7,3.917196,-3.916913,-0.721412,0.714275,0.500000,2.600000
0,0,5.166008,0.008964,-1.148980,0.011812,0.500000,2.650000
1,1,3.892431,3.915719,-0.746511,-0.688418,0.500000,2.650000
2,2,0.004502,4.999241,0.046338,-1.316742,0.500000,2.650000
3,3,-3.596889,3.597375,0.932112,-0.931892,0.500000,2.650000
4,4,-5.399297,0.000615,1.176792,0.000278,0.500000,2.650000
5,5,-3.632205,-3.627653,0.809241,0.760805,0.500000,2.650000
6,6,0.041064,-4.999511,0.058235,1.287773,0.500000,2.650000
7,7,3.881506,-3.881625,-0.713818,0.705753,0.500000,2.650000
0,0,5.109390,0.009538,-1.132353,0.011478,0.500000,2.700000
1,1,3.855488,3.881870,-0.738869,-0.676981,0.500000,2.700000
2,2,0.007464,4.934855,0.059251,-1.287718,0.500000,2.700000
3,3,-3.550266,3.550763,0.932463,-0.932243,0.500000,2.700000
4,4,-5.340435,0.000629,1.177236,0.000279,0.500000,2.700000
5,5,-3.592283,-3.590427,0.798446,0.744508,0.500000,2.700000
6,6,0.044113,-4.936077,0.060987,1.268687,0.500000,2.700000
7,7,3.846166,-3.846764,-0.706795,0.697229,0.500000,2.700000
0,0,5.053548,0.010092,-1.116848,0.011069,0.500000,2.750000
1,1,3.818996,3.848564,-0.729846,-0.666122,0.500000,2.750000
2,2,0.010865,4.871811,0.068018,-1.260877,0.500000,2.750000
3,3,-3.503627,3.504135,0.932779,-0.932559,0.500000,2.750000
4,4,-5.283674,0.000682,1.135219,0.001070,0.500000,2.750000
5,5,-3.552869,-3.553955,0.788284,0.729453,0.500000,2.750000
6,6,0.047249,-4.873521,0.062727,1.251108,0.500000,2.750000
7,7,3.811179,-3.812306,-0.699739,0.689144,0.500000,2.750000
0,0,4.998430,0.010628,-1.102350,0.010723,0.500000,2.800000
1,1,3.782982,3.815757,-0.720278,-0.656144,0.500000,2.800000
2,2,0.014509,4.809981,0.072886,-1.236613,0.500000,2.800000
3,3,-3.456974,3.457493,0.933064,-0.932844,0.500000,2.800000
4,4,-5.228741,0.000840,1.098667,0.003155,0.500000,2.800000
5,5,-3.513908,-3.518101,0.779205,0.717085,0.500000,2.800000
6,6,0.050386,-4.811733,0.062724,1.235774,0.500000,2.800000
7,7,3.776541,-3.778232,-0.692756,0.681485,0.500000,2.800000
0,0,4.943997,0.011153,-1.088654,0.010500,0.500000,2.850000
1,1,3.747445,3.783403,-0.710741,-0.647083,0.500000,2.850000
2,2,0.018269,4.749274,0.075187,-1.214136,0.500000,2.850000
3,3,-3.410308,3.410838,0.933320,-0.933100,0.500000,2.850000
4,4,-5.175385,0.001159,1.067116,0.006389,0.500000,2.850000
5,5,-3.475377,-3.482761,0.770624,0.706799,0.500000,2.850000
6,6,0.053471,-4.750628,0.061712,1.222086,0.500000,2.850000
7,7,3.742240,-3.744522,-0.686027,0.674196,0.500000,2.850000
0,0,4.890218,0.011673,-1.075580,0.010411,0.500000,2.900000
1,1,3.712369,3.751460,-0.701510,-0.638866,0.500000,2.900000
2,2,0.022057,4.689629,0.075759,-1.192900,0.500000,2.900000
3,3,-3.363630,3.364171,0.933551,-0.933331,0.500000,2.900000
4,4,-5.123380,0.001692,1.040102,0.010658,0.500000,2.900000
5,5,-3.437270,-3.447856,0.762152,0.698096,0.500000,2.900000
6,6,0.056479,-4.690149,0.060152,1.209589,0.500000,2.900000
7,7,3.708259,-3.711162,-0.679625,0.667210,0.500000,2.900000
0,0,4.837070,0.012195,-1.062975,0.010443,0.500000,2.950000
1,1,3.677734,3.719890,-0.692703,-0.631398,0.500000,2.950000
2,2,0.025814,4.631003,0.075150,-1.172513,0.500000,2.950000
3,3,-3.316942,3.317494,0.933759,-0.933538,0.500000,2.950000
4,4,-5.072521,0.002486,1.017174,0.015870,0.500000,2.950000
5,5,-3.399592,-3.413327,0.753557,0.690571,0.500000,2.950000
6,6,0.059395,-4.630252,0.058332,1.197938,0.500000,2.950000
7,7,3.674580,-3.678138,-0.673569,0.660467,0.500000,2.950000
0,0,4.784593,0.012724,-1.049538,0.010567,0.500000,3.000000
1,1,3.643516,3.688660,-0.684353,-0.624595,0.500000,3.000000
2,2,0.029500,4.573369,0.073713,-1.152690,0.500000,3.000000
3,3,-3.271763,3.271660,0.903586,-0.916688,0.500000,3.000000
4,4,-5.022685,0.003584,0.996729,0.021962,0.500000,3.000000
5,5,-3.362356,-3.379132,0.744711,0.683900,0.500000,3.000000
6,6,0.062217,-4.570908,0.056424,1.186875,0.500000,3.000000
7,7,3.641375,-3.645638,-0.664100,0.650003,0.500000,3.000000
0,0,4.732708,0.013247,-1.037693,0.010466,0.500000,3.050000
1,1,3.609703,3.657739,-0.676261,-0.618422,0.500000,3.050000
2,2,0.033061,4.516600,0.071220,-1.135377,0.500000,3.050000
3,3,-3.227867,3.226667,0.877919,-0.899856,0.500000,3.050000
4,4,-4.973792,0.004885,0.977855,0.026031,0.500000,3.050000
5,5,-3.325529,-3.345247,0.736542,0.677704,0.500000,3.050000
6,6,0.064984,-4.512044,0.055350,1.177286,0.500000,3.050000
7,7,3.608564,-3.613596,-0.656228,0.640838,0.500000,3.050000
0,0,4.681362,0.013760,-1.026921,0.010263,0.500000,3.100000
1,1,3.576281,3.627111,-0.668445,-0.612561,0.500000,3.100000
2,2,0.036477,4.460605,0.068323,-1.119896,0.500000,3.100000
3,3,-3.185096,3.182495,0.855414,-0.883453,0.500000,3.100000
4,4,-4.925768,0.006314,0.960476,0.028580,0.500000,3.100000
5,5,-3.289085,-3.311658,0.728892,0.671772,0.500000,3.100000
6,6,0.067721,-4.453602,0.054749,1.168834,0.500000,3.100000
7,7,3.576090,-3.581970,-0.649470,0.632530,0.500000,3.100000
0,0,4.630520,0.014262,-1.016841,0.010030,0.500000,3.150000
1,1,3.543236,3.596769,-0.660901,-0.606825,0.500000,3.150000
2,2,0.039747,4.405316,0.065393,-1.105775,0.500000,3.150000
3,3,-3.143335,3.139113,0.835220,-0.867635,0.500000,3.150000
4,4,-4.878548,0.007813,0.944414,0.029963,0.500000,3.150000
5,5,-3.253003,-3.278362,0.721632,0.665928,0.500000,3.150000
6,6,0.070443,-4.395539,0.054425,1.161268,0.500000,3.150000
7,7,3.543915,-3.550732,-0.643505,0.624766,0.500000,3.150000
0,0,4.580161,0.014752,-1.007177,0.009808,0.500000,3.200000
1,1,3.510556,3.566714,-0.653609,-0.601102,0.500000,3.200000
2,2,0.042878,4.350682,0.062623,-1.092679,0.500000,3.200000
3,3,-3.102497,3.096491,0.816770,-0.852436,0.500000,3.200000
4,4,-4.832074,0.009334,0.929479,0.030439,0.500000,3.200000
5,5,-3.217269,-3.245360,0.714671,0.660036,0.500000,3.200000
6,6,0.073157,-4.337818,0.054276,1.154409,0.500000,3.200000
7,7,3.512009,-3.519865,-0.638121,0.617329,0.500000,3.200000
0,0,4.530275,0.015233,-0.997728,0.009614,0.500000,3.250000
1,1,3.478228,3.536948,-0.646541,-0.595323,0.500000,3.250000
2,2,0.045883,4.296664,0.060109,-1.080369,0.500000,3.250000
3,3,-3.062513,3.054599,0.799672,-0.837836,0.500000,3.250000
4,4,-4.786299,0.010844,0.915501,0.030193,0.500000,3.250000
5,5,-3.181872,-3.212660,0.707948,0.653998,0.500000,3.250000
6,6,0.075869,-4.280412,0.054249,1.148128,0.500000,3.250000
7,7,3.480350,-3.489362,-0.633186,0.610071,0.500000,3.250000
0,0,4.480857,0.015706,-0.988347,0.009453,0.500000,3.300000
1,1,3.446245,3.507476,-0.639669,-0.589444,0.500000,3.300000
2,2,0.048777,4.243230,0.057882,-1.068673,0.500000,3.300000
3,3,-3.023331,3.013410,0.783643,-0.823788,0.500000,3.300000
4,4,-4.741182,0.012312,0.902335,0.029365,0.500000,3.300000
5,5,-3.146801,-3.180273,0.701426,0.647745,0.500000,3.300000
6,6,0.078585,-4.223295,0.054317,1.142335,0.500000,3.300000
7,7,3.448919,-3.459217,-0.628620,0.602889,0.500000,3.300000
0,0,4.431911,0.016172,-0.978929,0.009321,0.500000,3.350000
1,1,3.414597,3.478304,-0.632968,-0.583442,0.500000,3.350000
2,2,0.051575,4.190357,0.055945,-1.057463,0.500000,3.350000
3,3,-2.984907,2.972898,0.768475,-0.810237,0.500000,3.350000
4,4,-4.696689,0.013715,0.889865,0.028052,0.500000,3.350000
5,5,-3.112046,-3.148212,0.695086,0.641228,0.500000,3.350000
6,6,0.081308,-4.166447,0.054472,1.136970,0.500000,3.350000
7,7,3.417699,-3.429431,-0.624385,0.595716,0.500000,3.350000
0,0,4.383441,0.016632,-0.969396,0.009215,0.500000,3.400000
1,1,3.383276,3.449439,-0.626419,-0.577302,0.500000,3.400000
2,2,0.054289,4.138025,0.054282,-1.046645,0.500000,3.400000
3,3,-2.947207,2.933042,0.754010,-0.797128,0.500000,3.400000
4,4,-4.652789,0.015031,0.877999,0.026329,0.500000,3.400000
5,5,-3.077600,-3.116491,0.688924,0.634419,0.500000,3.400000
6,6,0.084044,-4.109847,0.054711,1.131991,0.500000,3.400000
7,7,3.386676,-3.400006,-0.620469,0.588509,0.500000,3.400000
0,0,4.335456,0.017089,-0.959693,0.009127,0.500000,3.450000
1,1,3.352275,3.420888,-0.620005,-0.571018,0.500000,3.450000
2,2,0.056932,4.086217,0.052869,-1.036147,0.500000,3.450000
3,3,-2.910201,2.893821,0.740124,-0.784408,0.500000,3.450000
4,4,-4.609455,0.016244,0.866667,0.024245,0.500000,3.450000
5,5,-3.043453,-3.085126,0.682948,0.627301,0.500000,3.450000
6,6,0.086796,-4.053479,0.055034,1.127368,0.500000,3.450000
7,7,3.355832,-3.370944,-0.616881,0.581242,0.500000,3.450000
0,0,4.287968,0.017541,-0.949778,0.009052,0.500000,3.500000
1,1,3.321590,3.392659,-0.613715,-0.564588,0.500000,3.500000
2,2,0.059516,4.034922,0.051679,-1.025914,0.500000,3.500000
3,3,-2.873865,2.855220,0.726719,-0.772029,0.500000,3.500000
4,4,-4.566664,0.017335,0.855817,0.021835,0.500000,3.500000
5,5,-3.009594,-3.054132,0.677173,0.619866,0.500000,3.500000
6,6,0.089568,-3.997325,0.055443,1.123081,0.500000,3.500000
7,7,3.325150,-3.342248,-0.613645,0.573905,0.500000,3.500000
0,0,4.240987,0.017991,-0.939620,0.008984,0.500000,3.550000
1,1,3.291212,3.364758,-0.607544,-0.558014,0.500000,3.550000
2,2,0.062051,3.984127,0.050687,-1.015903,0.500000,3.550000
3,3,-2.838179,2.817223,0.713712,-0.759945,0.500000,3.550000
4,4,-4.524394,0.018292,0.845412,0.019122,0.500000,3.550000
5,5,-2.976013,-3.023527,0.671622,0.612115,0.500000,3.550000
6,6,0.092365,-3.941369,0.055942,1.119108,0.500000,3.550000
7,7,3.294609,-3.313924,-0.610803,0.566499,0.500000,3.550000
0,0,4.194527,0.018436,-0.929197,0.008919,0.500000,3.600000
1,1,3.261138,3.337193,-0.601488,-0.551300,0.500000,3.600000
2,2,0.064544,3.933823,0.049868,-1.006079,0.500000,3.600000
3,3,-2.803127,2.779817,0.701037,-0.748114,0.500000,3.600000
4,4,-4.482622,0.019097,0.835428,0.016115,0.500000,3.600000
5,5,-2.942697,-2.993324,0.666323,0.604057,0.500000,3.600000
6,6,0.095192,-3.885598,0.056536,1.115427,0.500000,3.600000
7,7,3.264189,-3.285972,-0.608403,0.559038,0.500000,3.600000
0,0,4.148602,0.018879,-0.918490,0.008855,0.500000,3.650000
1,1,3.231361,3.309970,-0.595547,-0.544450,0.500000,3.650000
2,2,0.067004,3.884002,0.049198,-0.996413,0.500000,3.650000
3,3,-2.768695,2.742992,0.688636,-0.736500,0.500000,3.650000
4,4,-4.441330,0.019738,0.825853,0.012820,0.500000,3.650000
5,5,-2.909631,-2.963539,0.661309,0.595703,0.500000,3.650000
6,6,0.098053,-3.829998,0.057231,1.112002,0.500000,3.650000
7,7,3.233864,-3.258394,-0.606510,0.551550,0.500000,3.650000
0,0,4.103228,0.019319,-0.907486,0.008791,0.500000,3.700000
1,1,3.201874,3.283097,-0.589724,-0.537470,0.500000,3.700000
2,2,0.069437,3.834658,0.048658,-0.986881,0.500000,3.700000
3,3,-2.734872,2.706739,0.676460,-0.725066,0.500000,3.700000
4,4,-4.400495,0.020200,0.816684,0.009235,0.500000,3.700000
5,5,-2.876801,-2.934185,0.656618,0.587074,0.500000,3.700000
6,6,0.100955,-3.774559,0.058038,1.108782,0.500000,3.700000
7,7,3.203604,-3.231190,-0.605197,0.544079,0.500000,3.700000
0,0,4.058419,0.019755,-0.896175,0.008730,0.500000,3.750000
1,1,3.172673,3.256579,-0.584024,-0.530366,0.500000,3.750000
2,2,0.071848,3.785785,0.048230,-0.977464,0.500000,3.750000
3,3,-2.701649,2.671050,0.664466,-0.713779,0.500000,3.750000
4,4,-4.360099,0.020468,0.807929,0.005355,0.500000,3.750000
5,5,-2.844186,-2.905275,0.652288,0.578194,0.500000,3.750000
6,6,0.103904,-3.719275,0.058976,1.105683,0.500000,3.750000
7,7,3.173376,-3.204356,-0.604555,0.536693,0.500000,3.750000
0,0,4.014192,0.020189,-0.884548,0.008678,0.500000,3.800000
1,1,3.143751,3.230421,-0.578455,-0.523145,0.500000,3.800000
2,2,0.074243,3.737378,0.047896,-0.968142,0.500000,3.800000
3,3,-2.669018,2.635919,0.652618,-0.702609,0.500000,3.800000
4,4,-4.320119,0.020527,0.799606,0.001178,0.500000,3.800000
5,5,-2.811768,-2.876820,0.648359,0.569098,0.500000,3.800000
6,6,0.106908,-3.664146,0.060078,1.102576,0.500000,3.800000
7,7,3.143142,-3.177881,-0.604692,0.529495,0.500000,3.800000
0,0,3.970562,0.020622,-0.872599,0.008650,0.500000,3.850000
1,1,3.115099,3.204631,-0.573026,-0.515813,0.500000,3.850000
2,2,0.076625,3.689433,0.047641,-0.958900,0.500000,3.850000
3,3,-2.636974,2.601343,0.640885,-0.691526,0.500000,3.850000
4,4,-4.280532,0.020362,0.791742,-0.003299,0.500000,3.850000
5,5,-2.779525,-2.848829,0.644865,0.559828,0.500000,3.850000
6,6,0.109979,-3.609183,0.061415,1.099250,0.500000,3.850000
7,7,3.112854,-3.151748,-0.605752,0.522653,0.500000,3.850000
0,0,3.927546,0.021055,-0.860325,0.008672,0.500000,3.900000
1,1,3.086711,3.179212,-0.567755,-0.508376,0.500000,3.900000
2,2,0.078997,3.641946,0.047447,-0.949726,0.500000,3.900000
3,3,-2.605512,2.567318,0.629241,-0.680506,0.500000,3.900000
4,4,-4.241313,0.019958,0.784376,-0.008069,0.500000,3.900000
5,5,-2.747433,-2.821307,0.641830,0.550439,0.500000,3.900000
6,6,0.113138,-3.554419,0.063184,1.095292,0.500000,3.900000
7,7,3.082454,-3.125923,-0.608002,0.516500,0.500000,3.900000
0,0,3.885160,0.021496,-0.847718,0.008805,0.500000,3.950000
1,1,3.058578,3.154170,-0.562665,-0.500841,0.500000,3.950000
2,2,0.081362,3.594916,0.047288,-0.940611,0.500000,3.950000
3,3,-2.574628,2.533841,0.617671,-0.669527,0.500000,3.950000
4,4,-4.202435,0.019303,0.777563,-0.013109,0.500000,3.950000
5,5,-2.715471,-2.794257,0.639253,0.541001,0.500000,3.950000
6,6,0.116677,-3.500409,0.070786,1.080184,0.500000,3.950000
7,7,3.051610,-3.099852,-0.616885,0.521414,0.500000,3.950000
0,0,3.843427,0.022019,-0.834660,0.010472,0.500000,4.000000
1,1,3.030675,3.129506,-0.558055,-0.493276,0.500000,4.000000
2,2,0.083702,3.548337,0.046810,-0.931570,0.500000,4.000000
3,3,-2.544319,2.500907,0.606197,-0.658693,0.500000,4.000000
4,4,-4.163861,0.018389,0.771481,-0.018271,0.500000,4.000000
5,5,-2.683648,-2.767660,0.636465,0.531929,0.500000,4.000000
6,6,0.119706,-3.446266,0.060568,1.082868,0.500000,4.000000
7,7,3.021220,-3.074518,-0.607801,0.506693,0.500000,4.000000
0,0,3.802330,0.022539,-0.821940,0.010406,0.500000,4.050000
1,1,3.003005,3.105225,-0.553406,-0.485614,0.500000,4.050000
2,2,0.086050,3.502201,0.046955,-0.922728,0.500000,4.050000
3,3,-2.514573,2.468529,0.594902,-0.647550,0.500000,4.050000
4,4,-4.125617,0.017193,0.764871,-0.023928,0.500000,4.050000
5,5,-2.651959,-2.741549,0.633770,0.522221,0.500000,4.050000
6,6,0.123087,-3.392834,0.067621,1.068633,0.500000,4.050000
7,7,2.990436,-3.048952,-0.615675,0.511322,0.500000,4.050000
0,0,3.761891,0.023129,-0.808766,0.011791,0.500000,4.100000
1,1,2.975547,3.081330,-0.549171,-0.477914,0.500000,4.100000
2,2,0.088386,3.456501,0.046716,-0.913994,0.500000,4.100000
3,3,-2.485393,2.436698,0.583609,-0.636621,0.500000,4.100000
4,4,-4.087653,0.015717,0.759283,-0.029507,0.500000,4.100000
5,5,-2.620404,-2.715904,0.631096,0.512899,0.500000,4.100000
6,6,0.125966,-3.339200,0.057591,1.072694,0.500000,4.100000
7,7,2.960094,-3.024161,-0.606830,0.495822,0.500000,4.100000
0,0,3.722093,0.023697,-0.795977,0.011356,0.500000,4.150000
1,1,2.948305,3.057824,-0.544834,-0.470116,0.500000,4.150000
2,2,0.090740,3.411228,0.047081,-0.905455,0.500000,4.150000
3,3,-2.456773,2.405427,0.572393,-0.625410,0.500000,4.150000
4,4,-4.049978,0.013943,0.753503,-0.035483,0.500000,4.150000
5,5,-2.588952,-2.690754,0.629038,0.503012,0.500000,4.150000
6,6,0.129110,-3.286250,0.062885,1.058989,0.500000,4.150000
7,7,2.929403,-2.999135,-0.613820,0.500516,0.500000,4.150000
0,0,3.682955,0.024313,-0.782748,0.012326,0.500000,4.200000
1,1,2.921260,3.034706,-0.540892,-0.462354,0.500000,4.200000
2,2,0.093095,3.366378,0.047104,-0.897013,0.500000,4.200000
3,3,-2.428714,2.374711,0.561177,-0.614321,0.500000,4.200000
4,4,-4.012555,0.011893,0.748449,-0.041011,0.500000,4.200000
5,5,-2.557613,-2.666081,0.626787,0.493453,0.500000,4.200000
6,6,0.131852,-3.233117,0.054840,1.062661,0.500000,4.200000
7,7,2.899032,-2.974847,-0.607435,0.485754,0.500000,4.200000
0,0,3.644462,0.024895,-0.769866,0.011641,0.500000,4.250000
1,1,2.894418,3.011982,-0.536845,-0.454493,0.500000,4.250000
2,2,0.095477,3.321940,0.047626,-0.888757,0.500000,4.250000
3,3,-2.401215,2.344560,0.549995,-0.603020,0.500000,4.250000
4,4,-3.975317,0.009602,0.744765,-0.045809,0.500000,4.250000
5,5,-2.526328,-2.641900,0.625692,0.483627,0.500000,4.250000
6,6,0.134653,-3.180710,0.056007,1.048154,0.500000,4.250000
7,7,2.868390,-2.950342,-0.612822,0.490109,0.500000,4.250000
0,0,3.606627,0.025503,-0.756694,0.012157,0.500000,4.300000
1,1,2.867759,2.989640,-0.533188,-0.446826,0.500000,4.300000
2,2,0.097879,3.277909,0.048055,-0.880620,0.500000,4.300000
3,3,-2.374264,2.314986,0.539024,-0.591485,0.500000,4.300000
4,4,-3.938308,0.007065,0.740189,-0.050741,0.500000,4.300000
5,5,-2.495163,-2.618208,0.623311,0.473830,0.500000,4.300000
6,6,0.137527,-3.128959,0.057488,1.035006,0.500000,4.300000
7,7,2.837583,-2.925743,-0.616141,0.491976,0.500000,4.300000
0,0,3.569456,0.026168,-0.743419,0.013295,0.500000,4.350000
1,1,2.841266,2.967684,-0.529851,-0.439133,0.500000,4.350000
2,2,0.100295,3.234271,0.048317,-0.872752,0.500000,4.350000
3,3,-2.347853,2.285985,0.528200,-0.580014,0.500000,4.350000
4,4,-3.901554,0.004281,0.735076,-0.055681,0.500000,4.350000
5,5,-2.464136,-2.594997,0.620541,0.464225,0.500000,4.350000
6,6,0.139774,-3.076827,0.044928,1.042649,0.500000,4.350000
7,7,2.807381,-2.902120,-0.604057,0.472460,0.500000,4.350000
0,0,3.532904,0.026765,-0.731053,0.011950,0.500000,4.400000
1,1,2.814956,2.946117,-0.526208,-0.431326,0.500000,4.400000
2,2,0.102759,3.191010,0.049276,-0.865216,0.500000,4.400000
3,3,-2.321985,2.257566,0.517361,-0.568398,0.500000,4.400000
4,4,-3.865039,0.001238,0.730286,-0.060869,0.500000,4.400000
5,5,-2.433135,-2.572268,0.620026,0.454574,0.500000,4.400000
6,6,0.142020,-3.025334,0.044925,1.029851,0.500000,4.400000
7,7,2.777031,-2.878312,-0.607001,0.476151,0.500000,4.400000
0,0,3.496983,0.027353,-0.718414,0.011754,0.500000,4.450000
1,1,2.788811,2.924930,-0.522886,-0.423744,0.500000,4.450000
2,2,0.105261,3.148121,0.050050,-0.857800,0.500000,4.450000
3,3,-2.296656,2.229727,0.506592,-0.556773,0.500000,4.450000
4,4,-3.828782,-0.002067,0.725151,-0.066101,0.500000,4.450000
5,5,-2.402222,-2.550021,0.618245,0.444947,0.500000,4.450000
6,6,0.144276,-2.974417,0.045128,1.018349,0.500000,4.450000
7,7,2.746620,-2.854428,-0.608208,0.477685,0.500000,4.450000
0,0,3.461698,0.027962,-0.705691,0.012186,0.500000,4.500000
1,1,2.762819,2.904121,-0.519853,-0.416191,0.500000,4.500000
2,2,0.107791,3.105590,0.050599,-0.850609,0.500000,4.500000
3,3,-2.271860,2.202460,0.495912,-0.545337,0.500000,4.500000
4,4,-3.792789,-0.005632,0.719858,-0.071286,0.500000,4.500000
5,5,-2.371411,-2.528243,0.616230,0.435555,0.500000,4.500000
6,6,0.146517,-2.924029,0.044822,1.007761,0.500000,4.500000
7,7,2.716219,-2.830539,-0.608032,0.477783,0.500000,4.500000
0,0,3.427047,0.028609,-0.693019,0.012940,0.500000,4.550000
1,1,2.736962,2.883690,-0.517137,-0.408609,0.500000,4.550000
2,2,0.110341,3.063407,0.050991,-0.843663,0.500000,4.550000
3,3,-2.247594,2.175752,0.485334,-0.534158,0.500000,4.550000
4,4,-3.757063,-0.009452,0.714516,-0.076415,0.500000,4.550000
5,5,-2.340695,-2.506921,0.614324,0.426440,0.500000,4.550000
6,6,0.148710,-2.874133,0.043849,0.997920,0.500000,4.550000
7,7,2.685884,-2.806694,-0.606691,0.476900,0.500000,4.550000
0,0,3.393023,0.029301,-0.680493,0.013839,0.500000,4.600000
1,1,2.711223,2.863641,-0.514770,-0.400986,0.500000,4.600000
2,2,0.112906,3.021560,0.051294,-0.836941,0.500000,4.600000
3,3,-2.223850,2.149590,0.474867,-0.523252,0.500000,4.600000
4,4,-3.721603,-0.013528,0.709197,-0.081505,0.500000,4.600000
5,5,-2.310062,-2.486041,0.612649,0.417597,0.500000,4.600000
6,6,0.150819,-2.824697,0.042194,0.988722,0.500000,4.600000
7,7,2.655667,-2.782927,-0.604337,0.475337,0.500000,4.600000
0,0,3.359614,0.030040,-0.668174,0.014784,0.500000,4.650000
1,1,2.685585,2.843974,-0.512765,-0.393332,0.500000,4.650000
2,2,0.115483,2.980039,0.051559,-0.830411,0.500000,4.650000
3,3,-2.200624,2.123959,0.464521,-0.512619,0.500000,4.650000
4,4,-3.686406,-0.017856,0.703950,-0.086573,0.500000,4.650000
5,5,-2.279499,-2.465591,0.611258,0.409008,0.500000,4.650000
6,6,0.152304,-2.774707,0.029684,0.999794,0.500000,4.650000
7,7,2.626122,-2.760248,-0.590895,0.453584,0.500000,4.650000
0,0,3.326756,0.030690,-0.657166,0.013003,0.500000,4.700000
1,1,2.660062,2.824697,-0.510457,-0.385545,0.500000,4.700000
2,2,0.118113,2.938839,0.052594,-0.824009,0.500000,4.700000
3,3,-2.177920,2.098856,0.454078,-0.502050,0.500000,4.700000
4,4,-3.651435,-0.022444,0.699423,-0.091764,0.500000,4.700000
5,5,-2.247977,-2.444416,0.630441,0.423492,0.500000,4.700000
6,6,0.152690,-2.726350,0.007717,0.967136,0.500000,4.700000
7,7,2.596680,-2.737479,-0.588853,0.455372,0.500000,4.700000
0,0,3.294426,0.031314,-0.646602,0.012479,0.500000,4.750000
1,1,2.634615,2.805734,-0.508940,-0.379262,0.500000,4.750000
2,2,0.120854,2.897969,0.054813,-0.817398,0.500000,4.750000
3,3,-2.155719,2.074378,0.444024,-0.489567,0.500000,4.750000
4,4,-3.616961,-0.027524,0.689474,-0.101588,0.500000,4.750000
5,5,-2.217654,-2.424057,0.606463,0.407189,0.500000,4.750000
6,6,0.154301,-2.677822,0.032232,0.970558,0.500000,4.750000
7,7,2.567433,-2.714749,-0.584942,0.454606,0.500000,4.750000
0,0,3.262685,0.031955,-0.634821,0.012811,0.500000,4.800000
1,1,2.609270,2.787164,-0.506910,-0.371398,0.500000,4.800000
2,2,0.123567,2.857396,0.054273,-0.811451,0.500000,4.800000
3,3,-2.134027,2.050376,0.433849,-0.480047,0.500000,4.800000
4,4,-3.582690,-0.032755,0.685420,-0.104633,0.500000,4.800000
5,5,-2.187477,-2.404273,0.603539,0.395685,0.500000,4.800000
6,6,0.155874,-2.629634,0.031453,0.963754,0.500000,4.800000
7,7,2.538360,-2.692066,-0.581461,0.453664,0.500000,4.800000
0,0,3.231522,0.032629,-0.623250,0.013480,0.500000,4.850000
1,1,2.583983,2.768974,-0.505743,-0.363801,0.500000,4.850000
2,2,0.126275,2.817131,0.054148,-0.805304,0.500000,4.850000
3,3,-2.112822,2.026835,0.424092,-0.470806,0.500000,4.850000
4,4,-3.548626,-0.038156,0.681272,-0.108016,0.500000,4.850000
5,5,-2.157202,-2.384931,0.605503,0.386842,0.500000,4.850000
6,6,0.157141,-2.581880,0.025348,0.955094,0.500000,4.850000
7,7,2.509502,-2.669453,-0.577142,0.452254,0.500000,4.850000
0,0,3.200915,0.033341,-0.612140,0.014250,0.500000,4.900000
1,1,2.558727,2.751149,-0.505121,-0.356499,0.500000,4.900000
2,2,0.128994,2.777184,0.054391,-0.798950,0.500000,4.900000
3,3,-2.092090,2.003756,0.414639,-0.461584,0.500000,4.900000
4,4,-3.514767,-0.043757,0.677183,-0.112009,0.500000,4.900000
5,5,-2.126951,-2.366067,0.605015,0.377277,0.500000,4.900000
6,6,0.158194,-2.534469,0.021057,0.948209,0.500000,4.900000
7,7,2.480910,-2.646933,-0.571846,0.450397,0.500000,4.900000
0,0,3.170845,0.034095,-0.601402,0.015063,0.500000,4.950000
